22
0 1.81102
1e-05 1.80973
0.0001 1.81131
0.0005 1.54361
0.001 1.54033
0.002 1.54734
0.003 1.54605
0.004 1.54158
0.005 1.53525
0.007 1.53736
0.01 1.53683
0.02 1.5356
0.025 1.55534
0.03 1.6046
0.05 1.7216
0.07 1.72244
0.1 1.72245
0.2 1.73533
0.3 1.76364
0.5 2.57768
0.7 3.74281
1 4.35775
