22
0 -1
1e-05 -1
0.0001 -1
0.0005 14.0855
0.001 8.3497
0.002 5.70836
0.003 5.04417
0.004 4.1797
0.005 3.73762
0.007 3.02183
0.01 2.94159
0.02 2.67025
0.025 2.3059
0.03 2.18481
0.05 1.81087
0.07 1.13941
0.1 1.14195
0.2 0.865726
0.3 0.765627
0.5 0.787504
0.7 0.809542
1 0.823256
