20
4350 21.7399
114 0.001989
111 0.007647
1269518 -1
305 0.03035
119 0.007114
1625352 -1
9143 7.10544
133993 369.058
138634 132.611
808 0.610258
962 0.885615
1494 1.07054
103204 39.4303
1053 1.25916
10439 42.4721
85749 406.003
1702 5.97082
648510 -1
584550 -1
