44
23 3.6e-05
61 8.6e-05
23 3e-05
29 3.8e-05
16 1.7e-05
24 3e-05
26 3.3e-05
15 1.6e-05
15 1.6e-05
30 4.5e-05
20 2.2e-05
36 5.7e-05
37 4.5e-05
18 2.6e-05
48 7e-05
49 0.000106
92 0.000287
22 2.6e-05
64 0.00013
69 0.000148
23 4.7e-05
49 0.000103
70 0.000156
25 3.2e-05
72 0.000114
26 5.4e-05
18 3e-05
31 4.8e-05
26 3.5e-05
12 1.6e-05
75 0.000132
82 0.000209
26 2.9e-05
48 7e-05
44 9.4e-05
54 0.00014
51 0.000118
42 8.4e-05
21 3.8e-05
9 9e-06
5 6e-06
65 0.000137
34 4e-05
99606 9.97691
